param_count,model_size_mb,flops,params,training_memory_mb
77568,0.2958984375,89382144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00015681987671851684}",2826.2099609375
77568,0.2958984375,89382144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0019752173809314}",2826.2099609375
76032,0.2900390625,81702144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0045504582139606585}",2826.1865234375
74496,0.2841796875,65318144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00031652206583558705}",2826.1630859375
71424,0.2724609375,44326144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0002882862494344557}",2826.1162109375
68352,0.2607421875,15654144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.008028079270754569}",2826.0693359375
36146,0.13788604736328125,79574422,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.4, 'dense_0_act': 'silu', 'learning_rate': 0.00044049263528240834}",2825.651153564453
228763,0.8726615905761719,208563931,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 475, 'dense_0_dropout': 0.2, 'dense_0_act': 'tanh', 'learning_rate': 0.003051219586278707}",2813.4925994873047
164363,0.6269950866699219,329379531,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 75, 'dense_0_dropout': 0.5, 'dense_0_act': 'elu', 'learning_rate': 0.0004588091531208424}",2804.1114959716797
117760,0.44921875,212372224,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00013870765957988345}",2803.29052734375
51347856,195.87652587890625,294255888,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'gelu', 'pool_size_1': 2, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.2, 'dense_0_act': 'none', 'learning_rate': 0.008860526706113005}",2796.299560546875
332026,1.2665786743164062,833060090,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'tanh', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.5, 'dense_0_act': 'tanh', 'learning_rate': 0.00012938820302919928}",2767.9559631347656
168704,0.6435546875,153771136,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'none', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0015716593289874898}",2765.21826171875
214160,0.81695556640625,67133616,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.5, 'dense_0_act': 'silu', 'learning_rate': 0.0005857132848550484}",2745.505126953125
211088,0.80523681640625,42898064,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.0, 'dense_0_act': 'relu', 'learning_rate': 0.005608953472502217}",2745.262939453125
77568,0.2958984375,89381888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0019949423311824257}",2742.8349609375
74496,0.2841796875,65147136,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0016205906679046642}",2742.7880859375
74496,0.2841796875,68901888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00010320917432407339}",2742.7880859375
74496,0.2841796875,64805888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0004926217983703123}",2742.7880859375
74496,0.2841796875,64805888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00538564283856885}",2742.7880859375
74496,0.2841796875,69243136,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0018947171625246586}",2742.7880859375
71424,0.2724609375,40571136,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0001646344655690016}",2742.7412109375
69888,0.2666015625,27941888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0005946474190082659}",2742.7177734375
69888,0.2666015625,27941888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0002492413368491017}",2742.7177734375
68352,0.2607421875,19749888,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.002501353689353307}",2742.6943359375
47435,0.18095016479492188,65093239,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 75, 'dense_0_dropout': 0.1, 'dense_0_act': 'gelu', 'learning_rate': 0.0003056137092526949}",2742.4850311279297
239810,0.9148025512695312,69489222,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'silu', 'learning_rate': 0.0003635573785201806}",2704.344757080078
248027,0.9461479187011719,30601947,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 475, 'dense_0_dropout': 0.0, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0002630885999691135}",2704.2748260498047
223913,0.8541603088378906,40535547,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 425, 'dense_0_dropout': 0.0, 'dense_0_act': 'silu', 'learning_rate': 0.0006850619144433173}",2703.8580474853516
209552,0.79937744140625,30525072,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.1, 'dense_0_act': 'tanh', 'learning_rate': 0.0016073839052705198}",2703.809814453125
207479,0.7914695739746094,116515447,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 375, 'dense_0_dropout': 0.0, 'dense_0_act': 'sigmoid', 'learning_rate': 0.00013142540986971302}",2703.5584564208984
193118,0.7366867065429688,102155222,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 350, 'dense_0_dropout': 0.2, 'dense_0_act': 'gelu', 'learning_rate': 0.0015464278862553744}",2703.485809326172
151571,0.5781974792480469,79294047,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.0, 'dense_0_act': 'gelu', 'learning_rate': 0.0006749766758880522}",2702.607711791992
98735,0.3766441345214844,67158447,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.2, 'dense_0_act': 'elu', 'learning_rate': 0.001114539868978332}",2701.789291381836
98735,0.3766441345214844,67158447,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.004789125576041998}",2701.789291381836
101807,0.3883628845214844,89430447,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.0, 'dense_0_act': 'relu', 'learning_rate': 0.0021319095857109684}",2701.750717163086
80640,0.3076171875,113958144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0009119306592894587}",2701.2568359375
80640,0.3076171875,116006144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0011035552626245417}",2701.2568359375
79104,0.3017578125,101670144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0016261293171931314}",2701.2333984375
69888,0.2666015625,27942144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0012572547961208537}",2701.0927734375
68352,0.2607421875,15910144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0003106762064396855}",2701.0693359375
65539968,250.01513671875,160673920,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.002218096115708462}",2699.96630859375
224962,0.8581619262695312,409853638,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'silu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.1, 'dense_0_act': 'silu', 'learning_rate': 0.0006826559622937724}",2579.057159423828
132897,0.5069618225097656,480050913,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'elu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.0032601152616582403}",2577.291519165039
16520704,63.021484375,328099840,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.00014511072117128897}",2576.984375
89060,0.3397369384765625,400367588,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'elu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.5, 'dense_0_act': 'none', 'learning_rate': 0.00010747368871423911}",2576.4219360351562
71424,0.2724609375,41254144,"{'num_conv_layers': 1, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0014774734359462615}",2576.1162109375
68864,0.2626953125,283620224,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0008794174417888461}",2576.01611328125
65538048,250.0078125,144289920,"{'num_conv_layers': 1, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.009720415537367333}",2574.93701171875
246422,0.9400253295898438,689469378,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 150, 'dense_0_dropout': 0.5, 'dense_0_act': 'silu', 'learning_rate': 0.00040874450000380366}",2537.2532653808594
225586,0.8605422973632812,802177074,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'none', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.4, 'dense_0_act': 'elu', 'learning_rate': 0.003487887260776751}",2536.788848876953
221896,0.846466064453125,486000456,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 200, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'elu', 'learning_rate': 0.001094688257843496}",2516.2037353515625
96545,0.3682899475097656,189106913,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.5, 'dense_0_act': 'relu', 'learning_rate': 0.0013906527142856988}",2514.236831665039
66159,0.2523765563964844,76818863,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'silu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'none', 'learning_rate': 0.0002693593574903527}",2513.614486694336
169856,0.64794921875,95915136,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'tanh', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.009505078307472718}",2483.98583984375
237359,0.9054527282714844,280915371,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'gelu', 'learning_rate': 0.0042207780097612444}",2481.428451538086
188663,0.7196922302246094,349635813,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 375, 'dense_0_dropout': 0.2, 'dense_0_act': 'silu', 'learning_rate': 0.0004268861086847715}",2453.3934173583984
83069,0.3168830871582031,274605309,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.2, 'dense_0_act': 'relu', 'learning_rate': 0.0001355874598104393}",2409.728469848633
259247,0.9889488220214844,363095215,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'elu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.5, 'dense_0_act': 'none', 'learning_rate': 0.006430914937006601}",2391.650131225586
28860897,110.09558486938477,77845729,"{'num_conv_layers': 1, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.1, 'dense_0_act': 'none', 'learning_rate': 0.0021247647295848195}",2390.506362915039
143020,0.5455780029296875,215305388,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'learning_rate': 0.001970884679790263}",2390.0870971679688
169984,0.6484375,433846784,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'gelu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.002854143171003139}",2389.93115234375
151596,0.5782928466796875,171615020,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0023058727005940403}",2383.1525268554688
84736,0.3232421875,211428352,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00135327252439623}",2367.8818359375
